Species,sample_start_date,sample_end_date,value,sample_location_info,sample_lat_DD,sample_long_DD
Anopheles quadrimaculatus,10/14/13,10/15/13,22,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/14/13,10/15/13,14,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,10/14/13,10/15/13,11,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/14/13,10/15/13,6,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/14/13,10/15/13,10,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/14/13,10/15/13,21,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,10/14/13,10/15/13,3,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/14/13,10/15/13,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,10/14/13,10/15/13,4,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,10/14/13,10/15/13,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,10/14/13,10/15/13,9,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/14/13,10/15/13,9,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/14/13,10/15/13,8,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/14/13,10/15/13,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,10/14/13,10/15/13,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/14/13,10/15/13,14,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/14/13,10/15/13,81,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/14/13,10/15/13,6,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/14/13,10/15/13,2,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/14/13,10/15/13,8,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/15/13,10/16/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/15/13,10/16/13,19,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/15/13,10/16/13,4,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/17/13,10/18/13,6,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/17/13,10/18/13,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/21/13,10/22/13,12,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/21/13,10/22/13,12,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/21/13,10/22/13,15,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/21/13,10/22/13,6,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/21/13,10/22/13,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,10/21/13,10/22/13,2,Manatee HS,27.48887,-82.59214
Anopheles quadrimaculatus,10/21/13,10/22/13,1,Fulwood,27.475085,-82.551283
Anopheles quadrimaculatus,10/21/13,10/22/13,7,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,10/21/13,10/22/13,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/21/13,10/22/13,3,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/21/13,10/22/13,4,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/21/13,10/22/13,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,10/21/13,10/22/13,3,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,10/21/13,10/22/13,4,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,10/21/13,10/22/13,1,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,10/21/13,10/22/13,3,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/21/13,10/22/13,1,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/22/13,10/23/13,28,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/22/13,10/23/13,16,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/23/13,10/24/13,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/23/13,10/24/13,7,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/23/13,10/24/13,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/23/13,10/24/13,6,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/24/13,10/25/13,9,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/24/13,10/25/13,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/24/13,10/25/13,29,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/24/13,10/25/13,2,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/28/13,10/29/13,6,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/28/13,10/29/13,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/28/13,10/29/13,10,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/28/13,10/29/13,12,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,10/28/13,10/29/13,7,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/28/13,10/29/13,6,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/28/13,10/29/13,5,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/28/13,10/29/13,3,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/28/13,10/29/13,8,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/28/13,10/29/13,1,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,10/28/13,10/29/13,3,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/28/13,10/29/13,4,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/28/13,10/29/13,6,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,10/28/13,10/29/13,3,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,10/28/13,10/29/13,3,South 675,27.40779,-82.304
Anopheles quadrimaculatus,10/28/13,10/29/13,2,Gopher Hill,27.40805,-82.260329
Anopheles quadrimaculatus,10/28/13,10/29/13,1,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,10/28/13,10/29/13,3,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,10/28/13,10/29/13,1,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,10/28/13,10/29/13,2,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/28/13,10/29/13,11,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/28/13,10/29/13,2,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/28/13,10/29/13,4,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/28/13,10/29/13,12,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/28/13,10/29/13,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,10/28/13,10/29/13,17,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/28/13,10/29/13,2,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/28/13,10/29/13,18,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/29/13,10/30/13,12,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/29/13,10/30/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/29/13,10/30/13,6,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/29/13,10/30/13,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/29/13,10/30/13,39,Port,27.640483,-82.552667
Anopheles quadrimaculatus,10/29/13,10/30/13,12,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/29/13,10/30/13,6,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/30/13,10/31/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/30/13,10/31/13,20,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/30/13,10/31/13,5,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/30/13,10/31/13,25,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/30/13,10/31/13,8,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/30/13,10/31/13,2,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/4/13,11/5/13,25,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/4/13,11/5/13,6,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,11/4/13,11/5/13,6,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,11/4/13,11/5/13,4,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,11/4/13,11/5/13,8,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,11/4/13,11/5/13,11,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,11/4/13,11/5/13,6,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,11/4/13,11/5/13,1,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,11/4/13,11/5/13,3,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,11/4/13,11/5/13,25,Singletary Rd,27.34712,-82.243525
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,11/4/13,11/5/13,17,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,11/4/13,11/5/13,4,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/4/13,11/5/13,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/4/13,11/5/13,6,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/4/13,11/5/13,24,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,11/4/13,11/5/13,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/5/13,11/6/13,19,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/5/13,11/6/13,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/5/13,11/6/13,40,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/5/13,11/6/13,11,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/5/13,11/6/13,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/5/13,11/6/13,21,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/6/13,11/7/13,40,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/6/13,11/7/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/6/13,11/7/13,14,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/6/13,11/7/13,30,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/6/13,11/7/13,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/6/13,11/7/13,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/7/13,11/8/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/7/13,11/8/13,7,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/7/13,11/8/13,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/7/13,11/8/13,29,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/7/13,11/8/13,61,Port,27.640483,-82.552667
Anopheles quadrimaculatus,11/7/13,11/8/13,4,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/12/13,11/13/13,3,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/12/13,11/13/13,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/12/13,11/13/13,4,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,11/12/13,11/13/13,8,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,11/12/13,11/13/13,1,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,11/12/13,11/13/13,12,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,11/12/13,11/13/13,2,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,11/12/13,11/13/13,7,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,11/12/13,11/13/13,7,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,11/12/13,11/13/13,2,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,11/12/13,11/13/13,2,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,11/12/13,11/13/13,9,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,11/12/13,11/13/13,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/14/13,11/15/13,20,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/14/13,11/15/13,10,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/14/13,11/15/13,2,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/14/13,11/15/13,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/18/13,11/19/13,3,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/18/13,11/19/13,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/18/13,11/19/13,50,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/19/13,11/20/13,19,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/19/13,11/20/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/19/13,11/20/13,6,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/19/13,11/20/13,3,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/20/13,11/21/13,5,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/20/13,11/21/13,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/20/13,11/21/13,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/21/13,11/22/13,21,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/21/13,11/22/13,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/21/13,11/22/13,5,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/21/13,11/22/13,1,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/21/13,11/22/13,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/21/13,11/22/13,14,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/25/13,11/26/13,8,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/25/13,11/26/13,3,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,12/3/13,12/4/13,4,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,12/9/13,12/10/13,5,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,12/9/13,12/10/13,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,12/9/13,12/10/13,4,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,12/9/13,12/10/13,1,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,4/9/14,4/10/14,2,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,4/16/14,4/17/14,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,4/16/14,4/17/14,11,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,4/16/14,4/17/14,22,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/16/14,4/17/14,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,4/16/14,4/17/14,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,4/24/14,4/25/14,2,Church,27.600978,-82.529357
Anopheles quadrimaculatus,4/24/14,4/25/14,12,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,4/24/14,4/25/14,15,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/24/14,4/25/14,8,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,4/24/14,4/25/14,95,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,4/30/14,5/1/14,18,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,4/30/14,5/1/14,7,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,4/30/14,5/1/14,18,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/30/14,5/1/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,4/30/14,5/1/14,12,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,4/30/14,5/1/14,7,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,4/30/14,5/1/14,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/7/14,5/8/14,2,Church,27.600978,-82.529357
Anopheles quadrimaculatus,5/7/14,5/8/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/7/14,5/8/14,17,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/7/14,5/8/14,11,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/7/14,5/8/14,4,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,5/7/14,5/8/14,2,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/7/14,5/8/14,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/12/14,5/13/14,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/12/14,5/13/14,5,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/12/14,5/13/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,5/12/14,5/13/14,7,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/12/14,5/13/14,6,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,5/12/14,5/13/14,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/12/14,5/13/14,2,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,5/12/14,5/13/14,18,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/12/14,5/13/14,12,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/12/14,5/13/14,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/12/14,5/13/14,4,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,5/12/14,5/13/14,5,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/12/14,5/13/14,7,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,5/12/14,5/13/14,36,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,5/13/14,5/14/14,5,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/15/14,5/16/14,1,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/18/14,5/19/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/18/14,5/19/14,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/18/14,5/19/14,36,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/18/14,5/19/14,40,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/18/14,5/19/14,6,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/18/14,5/19/14,7,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/19/14,5/20/14,37,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,5/19/14,5/20/14,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/19/14,5/20/14,47,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/19/14,5/20/14,10,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/19/14,5/20/14,6,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/19/14,5/20/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,5/19/14,5/20/14,8,Cortez Village,27.468452,-82.684313
Anopheles quadrimaculatus,5/19/14,5/20/14,2,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,5/19/14,5/20/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/19/14,5/20/14,6,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/19/14,5/20/14,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,5/19/14,5/20/14,9,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,5/19/14,5/20/14,4,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,5/19/14,5/20/14,9,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,5/19/14,5/20/14,3,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/19/14,5/20/14,5,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,5/19/14,5/20/14,6,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,5/19/14,5/20/14,8,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,5/19/14,5/20/14,1,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,5/19/14,5/20/14,22,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/19/14,5/20/14,25,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/19/14,5/20/14,2,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/19/14,5/20/14,13,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/19/14,5/20/14,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,5/19/14,5/20/14,9,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,5/19/14,5/20/14,2,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,5/19/14,5/20/14,10,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/21/14,5/22/14,63,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,5/21/14,5/22/14,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,5/21/14,5/22/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/21/14,5/22/14,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/21/14,5/22/14,35,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/22/14,5/23/14,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/22/14,5/23/14,14,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/27/14,5/28/14,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/27/14,5/28/14,6,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/27/14,5/28/14,6,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/27/14,5/28/14,2,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/27/14,5/28/14,1,Orbans,27.50312,-82.65739
Anopheles quadrimaculatus,5/27/14,5/28/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/27/14,5/28/14,4,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/27/14,5/28/14,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/27/14,5/28/14,2,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,5/27/14,5/28/14,2,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,5/27/14,5/28/14,4,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,5/27/14,5/28/14,3,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/27/14,5/28/14,18,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/27/14,5/28/14,5,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,5/27/14,5/28/14,6,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,5/27/14,5/28/14,32,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/27/14,5/28/14,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,5/27/14,5/28/14,6,Braden River Park,27.44893,-82.498664
